OrderID,OrderDate,Region,City,Category,SubCategory,CustomerID,CustomerAge,Gender,Quantity,UnitPrice,Discount,Revenue,Profit,PaymentMode
934,8/2/2023,East,Hyderabad,Furniture,Sofa,CUST1368,39,Male,3,4673,0.12,12336.72,1356.89,Cash
935,3/17/2023,South,Hyderabad,Clothing,Dress,CUST1310,38,Male,2,3164,0.3,4429.6,1204.6,UPI
936,9/3/2023,North,Bangalore,Electronics,Headphones,CUST1948,37,Female,4,4034,0.26,11940.64,3985.62,Cash
937,2/6/2023,West,Kolkata,Clothing,Jacket,CUST1332,36,Male,4,264,0.12,929.28,231.55,UPI
938,1/19/2023,West,Bangalore,Furniture,Table,CUST1364,24,Male,5,4257,0.15,18092.25,3354.04,Net Banking
939,2/24/2023,West,Mumbai,Furniture,Sofa,CUST1777,49,Male,1,679,0.11,604.31,92.96,Cash
940,1/10/2023,South,Bangalore,Electronics,Mobile,CUST1357,44,Male,2,4144,0.02,8122.24,2151.82,Cash
941,8/19/2023,North,Mumbai,Clothing,Jacket,CUST1077,38,Female,4,2838,0.16,9535.68,3457.69,Cash
942,7/4/2023,East,Mumbai,Grocery,Rice,CUST1573,48,Female,5,4244,0.01,21007.8,3522.05,UPI
943,5/27/2023,West,Bangalore,Grocery,Oil,CUST1483,50,Female,4,3616,0.28,10414.08,2737.68,UPI
944,4/18/2023,East,Mumbai,Grocery,Rice,CUST1265,48,Male,5,545,0.13,2370.75,567.41,Net Banking
945,3/21/2023,South,Hyderabad,Electronics,TV,CUST1823,40,Female,1,4125,0.15,3506.25,408.09,Cash
946,4/30/2023,South,Bangalore,Clothing,Dress,CUST1788,35,Female,4,2633,0.08,9689.44,1088.5,UPI
947,10/4/2023,East,Bangalore,Electronics,Mobile,CUST1226,58,Male,1,4214,0.12,3708.32,372.17,Card
948,2/24/2023,West,Mumbai,Electronics,Laptop,CUST1979,51,Female,3,1276,0.13,3330.36,822.14,Card
949,12/3/2023,West,Hyderabad,Grocery,Snacks,CUST1508,19,Female,5,472,0.17,1958.8,249.01,Net Banking
950,2/11/2023,West,Delhi,Clothing,Jeans,CUST1314,37,Female,3,603,0.03,1754.73,616.9,Card
951,3/3/2023,East,Delhi,Electronics,TV,CUST1611,36,Female,1,1140,0.01,1128.6,270.59,Cash
952,3/22/2023,South,Hyderabad,Clothing,Jeans,CUST1550,53,Male,1,4618,0.26,3417.32,387,Card
953,7/23/2023,South,Kolkata,Furniture,Bed,CUST1195,41,Male,5,3559,0.29,12634.45,1819.42,Card
954,11/21/2023,West,Chennai,Furniture,Chair,CUST1145,59,Male,5,2092,0.08,9623.2,3549.74,Net Banking
955,12/10/2023,North,Mumbai,Grocery,Oil,CUST1714,52,Male,1,822,0.18,674.04,194.6,Cash
956,9/28/2023,East,Delhi,Clothing,Jeans,CUST1923,41,Male,1,4836,0.1,4352.4,1177.14,Net Banking
957,12/31/2023,West,Bangalore,Clothing,Jeans,CUST1075,37,Female,4,2144,0.15,7289.6,1173.67,UPI
958,2/16/2023,North,Chennai,Furniture,Chair,CUST1378,49,Female,1,2872,0.07,2670.96,664.13,UPI
959,1/18/2023,East,Chennai,Clothing,Jacket,CUST1678,46,Female,4,2003,0.29,5688.52,1300.62,UPI
960,6/11/2023,South,Kolkata,Grocery,Milk,CUST1838,53,Female,2,2575,0.14,4429,541.45,Cash
961,9/12/2023,North,Hyderabad,Grocery,Milk,CUST1178,52,Male,2,2540,0.26,3759.2,1228.51,Net Banking
962,6/16/2023,West,Kolkata,Clothing,Jeans,CUST1467,42,Male,2,2536,0.15,4311.2,831.9,Card
963,10/6/2023,East,Chennai,Electronics,Headphones,CUST1815,37,Female,4,2341,0.16,7865.76,1523.36,Net Banking
964,8/5/2023,South,Chennai,Grocery,Oil,CUST1000,24,Female,5,2825,0.03,13701.25,2102.79,Cash
965,12/25/2023,South,Delhi,Electronics,Laptop,CUST1657,19,Female,1,4373,0,4373,747.1,Net Banking
966,9/9/2023,North,Kolkata,Clothing,Jacket,CUST1502,56,Female,2,2164,0.07,4025.04,787.36,Card
967,6/28/2023,West,Kolkata,Clothing,Dress,CUST1893,51,Female,2,809,0.15,1375.3,143.11,Cash
968,1/3/2023,South,Bangalore,Grocery,Oil,CUST1213,39,Female,4,3954,0.01,15657.84,2299.45,UPI
969,6/25/2023,North,Delhi,Electronics,TV,CUST1656,24,Female,2,3734,0.02,7318.64,2490.33,UPI
970,1/17/2023,East,Chennai,Furniture,Table,CUST1051,23,Female,5,4005,0.04,19224,6018.68,Cash
971,7/24/2023,West,Hyderabad,Clothing,Shirt,CUST1722,38,Male,3,424,0.22,992.16,394.66,Cash
972,12/23/2023,West,Delhi,Electronics,Laptop,CUST1167,52,Female,4,251,0.29,712.84,114.02,Cash
973,11/30/2023,North,Delhi,Electronics,Mobile,CUST1140,44,Male,4,4668,0.23,14377.44,2048.83,Cash
974,9/15/2023,West,Bangalore,Grocery,Snacks,CUST1760,30,Male,1,1867,0.07,1736.31,363.43,Cash
975,1/22/2023,South,Chennai,Clothing,Jeans,CUST1366,20,Male,4,165,0.1,594,114.04,UPI
976,3/25/2023,South,Delhi,Grocery,Rice,CUST1614,56,Female,3,3615,0.13,9435.15,1716.2,Net Banking
977,1/13/2023,South,Chennai,Grocery,Snacks,CUST1119,27,Male,5,1932,0.03,9370.2,2148.63,Net Banking
978,9/16/2023,North,Delhi,Electronics,Headphones,CUST1887,22,Male,1,4057,0.17,3367.31,1069.46,Card
979,12/28/2023,West,Kolkata,Electronics,Headphones,CUST1115,51,Male,2,622,0.22,970.32,337.43,Card
980,3/7/2023,East,Mumbai,Grocery,Milk,CUST1069,58,Female,3,3883,0.01,11532.51,3058.65,UPI
981,7/18/2023,West,Chennai,Electronics,TV,CUST1550,34,Female,4,2588,0.02,10144.96,2700.07,Cash
982,3/11/2023,South,Mumbai,Furniture,Chair,CUST1165,19,Male,5,2473,0.21,9768.35,3596.08,UPI
983,6/14/2023,North,Mumbai,Clothing,Jeans,CUST1048,50,Male,4,3506,0.19,11359.44,1700.54,Card
984,10/20/2023,West,Hyderabad,Clothing,Dress,CUST1477,48,Male,2,2280,0.01,4514.4,940.4,Card
985,3/28/2023,West,Hyderabad,Grocery,Snacks,CUST1224,33,Male,2,4877,0.13,8485.98,851.02,Net Banking
986,11/11/2023,South,Kolkata,Clothing,Jeans,CUST1836,45,Female,3,3839,0.16,9674.28,1934.08,Card
987,12/13/2023,East,Hyderabad,Electronics,Headphones,CUST1861,44,Female,5,2890,0.25,10837.5,2299.54,Net Banking
988,7/6/2023,East,Delhi,Grocery,Milk,CUST1549,22,Male,2,2275,0.13,3958.5,515.3,UPI
989,12/17/2023,South,Hyderabad,Clothing,Jacket,CUST1146,26,Female,4,3736,0.25,11208,2094.71,UPI
990,9/17/2023,South,Kolkata,Furniture,Bed,CUST1893,20,Female,5,4377,0.19,17726.85,5277.49,UPI
991,7/22/2023,South,Mumbai,Electronics,Mobile,CUST1410,50,Female,5,2519,0.2,10076,1013.04,Net Banking
992,4/21/2023,South,Hyderabad,Grocery,Milk,CUST1337,18,Male,5,1225,0.29,4348.75,1654.34,Net Banking
993,10/8/2023,South,Chennai,Furniture,Table,CUST1042,55,Male,3,3462,0.2,8308.8,874.54,UPI
994,5/6/2023,West,Delhi,Clothing,Jacket,CUST1491,27,Male,4,2086,0.06,7843.36,2909.06,Net Banking
995,7/8/2023,West,Hyderabad,Clothing,Jeans,CUST1414,27,Female,5,2924,0.13,12719.4,3298.05,Card
996,6/26/2023,West,Mumbai,Grocery,Snacks,CUST1386,27,Female,2,601,0.28,865.44,258.36,Net Banking
997,12/12/2023,West,Bangalore,Grocery,Oil,CUST1229,43,Female,5,1105,0.25,4143.75,725.72,Card
998,9/16/2023,South,Bangalore,Electronics,Laptop,CUST1947,48,Female,5,4466,0.2,17864,6932.32,Card
999,11/18/2023,East,Kolkata,Electronics,Headphones,CUST1437,44,Female,5,987,0.29,3503.85,882.29,Card
1000,9/21/2023,East,Chennai,Grocery,Oil,CUST1608,24,Female,2,4001,0.13,6961.74,1032.76,UPI
1001,9/5/2023,East,Bangalore,Clothing,Shirt,CUST1787,25,Female,5,299,0.27,1091.35,167.9,Cash
1002,9/22/2023,East,Mumbai,Clothing,Jacket,CUST1270,47,Male,2,3473,0.13,6043.02,1796.48,Cash
1003,3/25/2023,East,Mumbai,Electronics,Mobile,CUST1364,54,Male,2,1517,0.17,2518.22,866.33,Cash
1004,6/15/2023,West,Chennai,Clothing,Jacket,CUST1158,31,Female,1,3915,0.04,3758.4,910.91,Card
1005,4/1/2023,West,Chennai,Clothing,Dress,CUST1215,30,Female,5,2372,0.16,9962.4,3135.99,Net Banking
1006,8/8/2023,West,Chennai,Electronics,Mobile,CUST1839,40,Male,2,1664,0.22,2595.84,551.11,UPI
1007,12/27/2023,South,Kolkata,Grocery,Oil,CUST1282,19,Male,5,3560,0.27,12994,2510.11,UPI
1008,6/2/2023,North,Bangalore,Grocery,Snacks,CUST1693,20,Female,1,3070,0.29,2179.7,461,Net Banking
1009,3/23/2023,North,Chennai,Electronics,Mobile,CUST1598,19,Male,5,413,0.19,1672.65,276.93,Card
1010,7/31/2023,West,Chennai,Electronics,Headphones,CUST1576,18,Female,4,4857,0.22,15153.84,2193.43,UPI
1011,9/16/2023,West,Hyderabad,Grocery,Snacks,CUST1045,28,Male,1,4823,0.29,3424.33,1154.08,Card
1012,2/4/2023,South,Hyderabad,Grocery,Snacks,CUST1535,45,Female,4,1936,0.27,5653.12,1902.19,Net Banking
1013,7/26/2023,West,Hyderabad,Furniture,Table,CUST1911,32,Female,4,4171,0.04,16016.64,3302.98,Cash
1014,4/25/2023,West,Delhi,Electronics,Mobile,CUST1579,22,Female,1,4165,0.18,3415.3,592.73,UPI
1015,10/24/2023,East,Hyderabad,Furniture,Bed,CUST1177,40,Male,3,2541,0,7623,799.05,UPI
1016,6/10/2023,West,Mumbai,Electronics,Headphones,CUST1868,32,Female,3,4454,0.08,12293.04,1676.48,Net Banking
1017,4/27/2023,East,Chennai,Furniture,Table,CUST1675,49,Male,2,2602,0.07,4839.72,1143.62,Cash
1018,4/22/2023,East,Chennai,Furniture,Sofa,CUST1797,53,Male,4,1456,0.09,5299.84,1820.54,Card
1019,3/6/2023,South,Delhi,Grocery,Snacks,CUST1324,39,Female,1,4634,0.03,4494.98,1227.66,Cash
1020,6/13/2023,East,Hyderabad,Furniture,Chair,CUST1067,53,Male,3,1232,0.06,3474.24,1287.96,Cash
1021,1/22/2023,South,Chennai,Furniture,Chair,CUST1065,38,Female,4,4376,0.05,16628.8,6029.86,Cash
1022,10/12/2023,East,Mumbai,Grocery,Rice,CUST1821,43,Female,4,2531,0.02,9921.52,3916.01,Cash
1023,3/14/2023,West,Kolkata,Electronics,Mobile,CUST1478,31,Male,5,4980,0.27,18177,4165.27,UPI
1024,2/28/2023,East,Mumbai,Clothing,Shirt,CUST1864,52,Male,1,200,0.06,188,74.81,Card
1025,1/2/2023,West,Mumbai,Furniture,Table,CUST1754,58,Female,2,3018,0.04,5794.56,775.82,UPI
1026,9/27/2023,East,Delhi,Electronics,Laptop,CUST1758,29,Male,3,3765,0.11,10052.55,2119.17,Net Banking
1027,3/15/2023,East,Chennai,Clothing,Jacket,CUST1170,34,Male,3,3560,0.23,8223.6,979.82,Cash
1028,4/10/2023,East,Chennai,Grocery,Snacks,CUST1657,26,Female,5,461,0.22,1797.9,582.79,UPI
1029,5/23/2023,West,Chennai,Grocery,Rice,CUST1389,59,Female,1,1152,0.19,933.12,171.4,Card
1030,6/21/2023,South,Chennai,Grocery,Milk,CUST1230,33,Male,5,4032,0.09,18345.6,4818.96,Cash
1031,12/28/2023,South,Hyderabad,Clothing,Shirt,CUST1319,55,Male,3,1393,0.29,2967.09,413.71,UPI
1032,7/15/2023,West,Delhi,Electronics,TV,CUST1886,31,Female,5,1655,0.25,6206.25,621.83,Cash
1033,4/8/2023,South,Hyderabad,Clothing,Shirt,CUST1235,22,Female,1,1215,0.07,1129.95,423.52,UPI
1034,10/16/2023,West,Delhi,Grocery,Oil,CUST1637,20,Female,5,1026,0.1,4617,1761.25,Cash
1035,9/10/2023,South,Hyderabad,Electronics,Headphones,CUST1797,26,Female,2,2351,0.23,3620.54,1226.9,Net Banking
1036,1/25/2023,East,Bangalore,Clothing,Shirt,CUST1690,30,Male,2,4581,0.29,6505.02,1373.18,Card
1037,9/3/2023,South,Kolkata,Furniture,Table,CUST1808,48,Male,4,2822,0.25,8466,2671.5,Net Banking
1038,4/20/2023,West,Bangalore,Electronics,Mobile,CUST1580,59,Female,4,4242,0.28,12216.96,3066.18,Card
1039,6/11/2023,West,Mumbai,Clothing,Dress,CUST1996,47,Male,4,1453,0.22,4533.36,1576.75,Card
1040,2/22/2023,East,Delhi,Clothing,Dress,CUST1197,59,Male,3,4592,0.01,13638.24,2857.5,Card
1041,12/20/2023,West,Mumbai,Grocery,Oil,CUST1985,35,Female,4,2132,0.21,6737.12,2192,Card
1042,10/5/2023,West,Mumbai,Clothing,Jacket,CUST1692,47,Female,5,2247,0.03,10897.95,4304.67,Cash
1043,9/21/2023,West,Chennai,Furniture,Bed,CUST1609,26,Female,2,590,0.22,920.4,279.8,Net Banking
1044,11/24/2023,North,Chennai,Grocery,Milk,CUST1210,40,Female,3,4476,0.2,10742.4,3190.35,Cash
1045,3/24/2023,South,Delhi,Grocery,Milk,CUST1895,59,Female,3,4747,0.19,11535.21,3107.73,Cash
1046,8/17/2023,East,Chennai,Electronics,Headphones,CUST1978,50,Female,5,4362,0.22,17011.8,6062.07,UPI
1047,8/8/2023,West,Hyderabad,Furniture,Sofa,CUST1884,22,Male,2,4035,0.06,7585.8,2495.61,Net Banking
1048,6/10/2023,West,Bangalore,Electronics,Headphones,CUST1618,40,Male,1,4328,0.08,3981.76,557.03,UPI
1049,10/9/2023,North,Hyderabad,Electronics,TV,CUST1143,30,Male,1,1870,0.21,1477.3,566.22,Net Banking
1050,5/14/2023,West,Delhi,Clothing,Jacket,CUST1557,55,Female,1,3837,0.13,3338.19,1204.41,Net Banking
1051,11/26/2023,South,Delhi,Grocery,Milk,CUST1784,46,Male,2,3387,0.18,5554.68,1023.23,Cash
1052,5/20/2023,South,Bangalore,Furniture,Chair,CUST1098,31,Male,2,2097,0.1,3774.6,431.52,Net Banking
1053,5/21/2023,East,Kolkata,Furniture,Chair,CUST1724,58,Male,3,1043,0.11,2784.81,1031.09,Card
1054,2/21/2023,West,Hyderabad,Electronics,Headphones,CUST1897,42,Male,2,1624,0.09,2955.68,1137.23,Cash
1055,8/18/2023,East,Hyderabad,Electronics,Mobile,CUST1130,59,Male,5,325,0.21,1283.75,352.16,Net Banking
1056,11/19/2023,North,Mumbai,Clothing,Dress,CUST1209,56,Male,3,2985,0.11,7969.95,1678.99,Card
1057,5/9/2023,South,Kolkata,Grocery,Oil,CUST1090,45,Female,1,4328,0.29,3072.88,962.33,Card
1058,7/27/2023,South,Hyderabad,Clothing,Shirt,CUST1943,41,Male,5,432,0.15,1836,720.81,Cash
1059,6/23/2023,West,Delhi,Clothing,Jacket,CUST1028,52,Female,3,1529,0.22,3577.86,696.19,Card
1060,11/26/2023,East,Chennai,Furniture,Table,CUST1944,49,Male,4,4546,0.07,16911.12,6664.75,UPI
1061,1/31/2023,North,Delhi,Grocery,Rice,CUST1882,57,Female,3,869,0.08,2398.44,241.3,UPI
1062,10/8/2023,East,Hyderabad,Furniture,Bed,CUST1303,18,Female,2,1664,0.05,3161.6,515.26,Cash
1063,9/6/2023,West,Chennai,Grocery,Oil,CUST1832,38,Male,5,4085,0.11,18178.25,3073.59,UPI
1064,12/22/2023,West,Chennai,Electronics,Mobile,CUST1539,34,Male,3,4574,0.12,12075.36,2034.08,Card
1065,8/19/2023,South,Bangalore,Electronics,TV,CUST1715,19,Male,3,4875,0.1,13162.5,4413.61,Card
1066,12/13/2023,North,Kolkata,Clothing,Shirt,CUST1961,41,Male,5,492,0.28,1771.2,611.3,Net Banking
1067,1/31/2023,East,Chennai,Grocery,Snacks,CUST1522,40,Female,1,3777,0.12,3323.76,349.47,Cash
1068,12/25/2023,South,Kolkata,Electronics,TV,CUST1100,38,Female,1,4171,0.17,3461.93,416.54,Net Banking
1069,1/20/2023,South,Mumbai,Furniture,Sofa,CUST1254,55,Male,2,1512,0.29,2147.04,277.06,Net Banking
1070,1/26/2023,South,Bangalore,Clothing,Dress,CUST1453,58,Male,4,2133,0.04,8190.72,1395.18,Cash
1071,2/17/2023,East,Mumbai,Grocery,Milk,CUST1920,52,Female,1,2884,0.16,2422.56,344.05,Card
1072,7/24/2023,North,Bangalore,Electronics,Headphones,CUST1696,20,Female,4,3777,0.02,14805.84,3138.1,UPI
1073,4/14/2023,North,Chennai,Grocery,Oil,CUST1757,50,Male,4,2968,0.28,8547.84,2889.51,Cash
1074,11/28/2023,East,Delhi,Furniture,Bed,CUST1716,59,Female,2,311,0.16,522.48,194.97,Card
1075,10/30/2023,North,Hyderabad,Clothing,Shirt,CUST1171,26,Female,1,1041,0.28,749.52,127.89,Net Banking
1076,1/15/2023,North,Bangalore,Grocery,Rice,CUST1803,22,Female,2,2837,0.19,4595.94,1347.44,Cash
1077,9/20/2023,South,Mumbai,Clothing,Dress,CUST1515,43,Male,1,3501,0.26,2590.74,937.74,UPI
1078,1/29/2023,East,Delhi,Grocery,Rice,CUST1662,31,Female,5,4255,0.09,19360.25,5123,Cash
1079,7/5/2023,North,Hyderabad,Furniture,Sofa,CUST1397,46,Male,1,1276,0.06,1199.44,309.02,UPI
1080,8/19/2023,East,Delhi,Electronics,Headphones,CUST1487,35,Female,4,2613,0.15,8884.2,1296.78,Cash
1081,1/19/2023,North,Hyderabad,Grocery,Milk,CUST1730,23,Female,1,1028,0.28,740.16,134.84,UPI
1082,11/26/2023,West,Delhi,Clothing,Jacket,CUST1201,41,Male,3,712,0.16,1794.24,417.64,Card
1083,8/10/2023,West,Kolkata,Clothing,Dress,CUST1382,33,Female,5,958,0.23,3688.3,1286.62,Cash
1084,8/29/2023,West,Bangalore,Furniture,Chair,CUST1020,53,Female,3,2163,0.17,5385.87,1578.23,Cash
1085,6/2/2023,South,Kolkata,Grocery,Milk,CUST1065,26,Female,1,1411,0.07,1312.23,344.68,UPI
1086,4/13/2023,North,Delhi,Furniture,Bed,CUST1992,18,Female,4,4632,0.01,18342.72,5031.78,UPI
1087,8/25/2023,North,Hyderabad,Electronics,Headphones,CUST1025,31,Male,5,1321,0.28,4755.6,1069.88,Net Banking
1088,1/31/2023,South,Delhi,Clothing,Jacket,CUST1983,48,Female,2,3353,0.06,6303.64,969.02,UPI
1089,9/13/2023,South,Delhi,Furniture,Sofa,CUST1441,41,Male,5,2765,0.08,12719,3106.46,Net Banking
1090,12/4/2023,South,Chennai,Clothing,Jacket,CUST1877,35,Female,5,4030,0.11,17933.5,2206.08,Net Banking
1091,11/24/2023,North,Bangalore,Electronics,Laptop,CUST1915,59,Female,5,1917,0.15,8147.25,2150.29,Cash
1092,9/24/2023,North,Delhi,Clothing,Shirt,CUST1798,56,Female,3,2200,0.03,6402,1824.47,UPI
1093,4/11/2023,East,Kolkata,Electronics,Mobile,CUST1676,32,Female,4,4794,0.03,18600.72,4158.42,Cash
1094,3/25/2023,West,Bangalore,Furniture,Bed,CUST1270,21,Male,5,1749,0.06,8220.3,2515.06,Cash
1095,11/27/2023,East,Bangalore,Electronics,TV,CUST1923,19,Male,2,3337,0.19,5405.94,861.99,Card
1096,2/19/2023,South,Hyderabad,Furniture,Chair,CUST1909,27,Male,3,3819,0.26,8478.18,1399.34,Net Banking
1097,11/19/2023,West,Mumbai,Electronics,Headphones,CUST1692,56,Male,3,1004,0.28,2168.64,490.26,Cash
1098,6/20/2023,East,Kolkata,Clothing,Jacket,CUST1014,36,Female,4,174,0.01,689.04,121.96,Cash
1099,5/31/2023,South,Chennai,Furniture,Chair,CUST1140,22,Male,5,3871,0.28,13935.6,5507.97,UPI
1100,4/11/2023,North,Hyderabad,Clothing,Shirt,CUST1660,35,Female,4,2111,0.15,7177.4,1993.72,Card
1101,4/5/2023,East,Mumbai,Electronics,TV,CUST1225,23,Female,1,342,0.08,314.64,90.99,Cash
1102,9/15/2023,West,Chennai,Electronics,Headphones,CUST1398,40,Female,3,4591,0.05,13084.35,4457.75,Net Banking
1103,5/22/2023,West,Bangalore,Grocery,Milk,CUST1427,47,Female,5,1972,0.15,8381,3075.47,Card
1104,9/19/2023,South,Bangalore,Grocery,Rice,CUST1282,35,Male,1,1539,0.24,1169.64,363.57,Card
1105,2/16/2023,North,Kolkata,Furniture,Bed,CUST1974,28,Male,5,4059,0.19,16438.95,2715.32,Net Banking
1106,6/5/2023,North,Mumbai,Furniture,Table,CUST1999,24,Female,1,2421,0.25,1815.75,612.29,Cash
1107,4/3/2023,North,Delhi,Electronics,TV,CUST1041,45,Female,5,2030,0.2,8120,3027.74,UPI
1108,5/16/2023,East,Delhi,Furniture,Chair,CUST1617,25,Female,3,3893,0.09,10627.89,1735.71,Card
1109,4/13/2023,North,Bangalore,Clothing,Jacket,CUST1062,43,Male,4,1092,0.24,3319.68,1175.09,Card
1110,7/9/2023,West,Bangalore,Electronics,Headphones,CUST1870,45,Female,1,4933,0.11,4390.37,1220.85,Card
1111,4/22/2023,West,Bangalore,Clothing,Dress,CUST1408,24,Male,5,4681,0.3,16383.5,2716.31,UPI
1112,9/7/2023,East,Kolkata,Electronics,Mobile,CUST1915,36,Male,4,1320,0.17,4382.4,1523.54,UPI
1113,7/8/2023,South,Bangalore,Furniture,Chair,CUST1454,51,Male,4,971,0.26,2874.16,378.84,UPI
1114,7/29/2023,West,Kolkata,Grocery,Oil,CUST1040,59,Male,2,4598,0.22,7172.88,1240.35,UPI
1115,4/14/2023,South,Chennai,Grocery,Milk,CUST1073,21,Female,1,3210,0.05,3049.5,911.06,UPI
1116,8/28/2023,West,Bangalore,Electronics,TV,CUST1393,36,Male,3,383,0.2,919.2,137.06,Net Banking
1117,7/23/2023,East,Delhi,Clothing,Dress,CUST1821,23,Female,3,204,0.14,526.32,67.94,UPI
1118,9/15/2023,North,Delhi,Grocery,Snacks,CUST1348,50,Male,3,3392,0.28,7326.72,1456.12,Cash
1119,9/3/2023,South,Mumbai,Clothing,Dress,CUST1443,50,Female,2,837,0.29,1188.54,199.05,Card
1120,8/23/2023,North,Mumbai,Furniture,Chair,CUST1499,50,Female,4,848,0.17,2815.36,482.39,Cash
1121,4/8/2023,East,Delhi,Clothing,Jeans,CUST1136,40,Female,5,4980,0.13,21663,2383.42,Cash
1122,3/25/2023,North,Delhi,Furniture,Bed,CUST1753,42,Male,3,1877,0.29,3998.01,1215.73,Cash
1123,10/29/2023,West,Chennai,Grocery,Snacks,CUST1277,28,Male,3,4959,0.2,11901.6,2253.6,Cash
1124,11/6/2023,West,Delhi,Electronics,TV,CUST1420,44,Male,3,2822,0.23,6518.82,1859.76,Net Banking
1125,9/30/2023,South,Mumbai,Clothing,Jacket,CUST1160,33,Male,4,1931,0.11,6874.36,1510.11,Card
1126,7/5/2023,West,Chennai,Electronics,TV,CUST1852,22,Male,5,1924,0.28,6926.4,1267.11,Net Banking
1127,3/6/2023,East,Delhi,Clothing,Jacket,CUST1275,25,Male,2,3945,0.19,6390.9,1579.49,UPI
1128,1/12/2023,West,Bangalore,Electronics,Mobile,CUST1905,42,Female,2,1068,0.29,1516.56,420.68,Card
1129,6/13/2023,South,Kolkata,Electronics,Laptop,CUST1550,43,Male,1,4372,0.29,3104.12,881.85,Card
1130,9/25/2023,West,Mumbai,Clothing,Shirt,CUST1802,30,Female,1,4251,0.23,3273.27,425.22,Cash
1131,3/21/2023,West,Bangalore,Electronics,Headphones,CUST1646,39,Female,4,1993,0.25,5979,1642.36,Cash
1132,7/11/2023,East,Chennai,Electronics,Headphones,CUST1102,29,Male,5,942,0.21,3720.9,1188.92,Net Banking
1133,3/31/2023,East,Mumbai,Grocery,Milk,CUST1231,26,Female,3,4762,0.23,11000.22,2925.67,UPI
1134,10/19/2023,North,Chennai,Electronics,Headphones,CUST1344,41,Female,1,4549,0.28,3275.28,648.23,Cash
1135,4/24/2023,North,Hyderabad,Clothing,Jacket,CUST1283,44,Female,4,4852,0.16,16302.72,3442.69,UPI
1136,1/23/2023,North,Delhi,Electronics,Laptop,CUST1967,49,Male,1,3447,0.27,2516.31,541.92,Card
1137,1/31/2023,West,Mumbai,Grocery,Rice,CUST1740,22,Male,3,764,0.01,2269.08,403.01,Card
1138,2/16/2023,West,Hyderabad,Furniture,Chair,CUST1998,24,Male,5,767,0.21,3029.65,625.08,UPI
1139,3/27/2023,West,Chennai,Grocery,Oil,CUST1381,25,Male,3,4257,0.22,9961.38,3148.49,UPI
1140,10/25/2023,East,Bangalore,Furniture,Chair,CUST1203,44,Female,1,1175,0.23,904.75,173.69,UPI
1141,1/16/2023,East,Delhi,Clothing,Jeans,CUST1144,33,Male,4,2782,0.24,8457.28,1903.56,Cash
1142,6/30/2023,North,Bangalore,Electronics,TV,CUST1860,58,Male,3,2523,0.1,6812.1,2081.94,UPI
1143,3/20/2023,South,Delhi,Grocery,Oil,CUST1584,56,Female,4,1725,0.06,6486,2195.08,Net Banking
1144,8/12/2023,North,Chennai,Electronics,Laptop,CUST1517,52,Male,2,2835,0.12,4989.6,625.57,Cash
1145,7/29/2023,North,Chennai,Clothing,Dress,CUST1655,25,Male,2,2377,0.18,3898.28,1438.97,Cash
1146,7/3/2023,North,Hyderabad,Electronics,Laptop,CUST1632,29,Male,1,2903,0.22,2264.34,266.32,Net Banking
1147,10/6/2023,East,Chennai,Electronics,TV,CUST1648,46,Male,5,703,0.19,2847.15,570.12,Net Banking
1148,6/27/2023,East,Kolkata,Grocery,Oil,CUST1161,28,Female,3,2935,0.01,8716.95,1930.08,Net Banking
1149,8/30/2023,West,Hyderabad,Electronics,Laptop,CUST1966,40,Female,1,3970,0.09,3612.7,790.54,UPI
1150,4/23/2023,East,Hyderabad,Grocery,Milk,CUST1043,47,Male,1,2848,0.12,2506.24,971.61,Card
1151,2/14/2023,West,Bangalore,Furniture,Table,CUST1107,44,Male,1,926,0.08,851.92,133.38,Card
1152,6/9/2023,North,Delhi,Electronics,Headphones,CUST1905,28,Female,3,4001,0.28,8642.16,1469.98,Card
1153,12/23/2023,North,Hyderabad,Clothing,Jeans,CUST1656,57,Male,3,4684,0.21,11101.08,1361.02,UPI
1154,11/16/2023,North,Mumbai,Electronics,Laptop,CUST1082,23,Male,4,4747,0.18,15570.16,3974.32,UPI
1155,6/26/2023,West,Bangalore,Clothing,Jeans,CUST1880,29,Female,2,2839,0.12,4996.64,1362.53,UPI
1156,2/18/2023,West,Kolkata,Electronics,Headphones,CUST1675,38,Male,5,3309,0.21,13070.55,4294.16,UPI
1157,5/7/2023,North,Bangalore,Electronics,Mobile,CUST1233,34,Male,5,1751,0.11,7791.95,3056.38,UPI
1158,1/11/2023,East,Mumbai,Electronics,Mobile,CUST1328,29,Male,5,2474,0.02,12122.6,3123.56,Card
1159,5/21/2023,West,Mumbai,Clothing,Dress,CUST1534,36,Male,3,4642,0.09,12672.66,2941.51,Net Banking
1160,10/17/2023,North,Kolkata,Furniture,Bed,CUST1454,28,Male,2,2376,0.02,4656.96,769.08,Card
1161,11/9/2023,East,Delhi,Clothing,Shirt,CUST1074,51,Male,5,3056,0.22,11918.4,4018.58,Cash
1162,3/18/2023,West,Mumbai,Furniture,Bed,CUST1804,34,Female,4,1966,0.14,6763.04,757.9,Card
1163,3/18/2023,South,Bangalore,Clothing,Jacket,CUST1228,19,Male,5,3087,0.22,12039.3,4526.71,Cash
1164,1/26/2023,East,Mumbai,Grocery,Oil,CUST1582,56,Female,1,3681,0.03,3570.57,1078.91,Cash
